label,x_um,y_um,z_um,r_um,brightness,x_vox,y_vox,z_vox
1320,42.6967,208.5245,41.6152,5.2925,2.04265,42.6967,208.5245,10.4038
1321,75.3558,66.1872,13.7305,6.5332,0.63362,75.3558,66.1872,3.4326
1322,10.9550,216.8124,125.9898,5.9728,0.71430,10.9550,216.8124,31.4974
1323,92.6311,173.1849,126.1966,8.3122,0.98674,92.6311,173.1849,31.5492
1324,107.4152,30.2137,19.2710,5.5075,0.39152,107.4152,30.2137,4.8178
1325,31.7635,209.7438,138.6347,5.2581,1.14713,31.7635,209.7438,34.6587
1326,165.4265,200.6793,90.3891,5.4973,1.78690,165.4265,200.6793,22.5973
1327,225.6591,203.1551,107.6833,7.6338,1.19215,225.6591,203.1551,26.9208
1328,97.8324,128.0368,217.3842,6.4178,0.38545,97.8324,128.0368,54.3460
1329,136.2080,69.3124,106.7157,5.0008,0.92841,136.2080,69.3124,26.6789
1330,207.1473,52.7482,233.1235,6.5594,1.56083,207.1473,52.7482,58.2809
1331,237.6345,63.8351,218.0281,8.6829,0.32407,237.6345,63.8351,54.5070
1332,177.3743,10.8753,119.5055,5.9893,0.52474,177.3743,10.8753,29.8764
1333,61.3763,88.9060,54.8023,5.6611,1.69203,61.3763,88.9060,13.7006
1334,249.3284,64.5824,243.4228,5.0149,1.17593,249.3284,64.5824,60.8557
1335,224.4495,239.5567,144.1960,7.6121,1.28041,224.4495,239.5567,36.0490
1336,131.3992,166.2502,165.7295,5.9122,3.05169,131.3992,166.2502,41.4324
1337,195.8554,245.9419,166.9010,5.0893,1.32463,195.8554,245.9419,41.7253
1338,108.3014,28.6475,47.5338,5.3382,1.48399,108.3014,28.6475,11.8835
1339,242.1957,123.9670,50.3149,6.3721,4.00000,242.1957,123.9670,12.5787
1340,86.1082,35.7210,195.3116,6.2056,0.87960,86.1082,35.7210,48.8279
1341,106.9441,160.0745,96.3539,5.2483,0.61957,106.9441,160.0745,24.0885
1342,164.5124,183.3878,19.4444,5.9822,1.29263,164.5124,183.3878,4.8611
1343,70.7443,42.6112,102.3339,5.6524,1.30134,70.7443,42.6112,25.5835
1344,185.3752,32.1676,153.7329,5.4034,0.72904,185.3752,32.1676,38.4332
1345,87.9620,24.3341,236.8287,8.4842,0.53825,87.9620,24.3341,59.2072
1346,199.9076,119.9795,85.2673,5.4995,3.99845,199.9076,119.9795,21.3168
1347,216.5568,39.7182,28.2522,7.7834,1.21666,216.5568,39.7182,7.0631
1348,196.4785,245.9865,19.4431,7.2102,0.64444,196.4785,245.9865,4.8608
1349,179.8280,81.6032,221.9268,7.4581,1.73249,179.8280,81.6032,55.4817
1350,189.2098,58.6904,8.0329,5.3981,0.93661,189.2098,58.6904,2.0082
1351,157.2940,190.0079,32.4136,8.1784,0.85922,157.2940,190.0079,8.1034
1352,199.4051,71.7118,48.4945,6.8324,1.40125,199.4051,71.7118,12.1236
1353,87.8536,52.2160,237.3761,6.5271,0.46064,87.8536,52.2160,59.3440
1354,153.9529,37.0144,154.4233,6.9324,1.23562,153.9529,37.0144,38.6058
1355,147.0693,231.1418,158.2130,6.2167,3.15117,147.0693,231.1418,39.5533
1356,217.6011,229.3832,58.4788,7.8446,1.32274,217.6011,229.3832,14.6197
1357,140.2371,248.1297,125.6126,5.7834,0.79794,140.2371,248.1297,31.4031
1358,130.9710,85.1585,102.0406,5.6741,0.73767,130.9710,85.1585,25.5101
1359,8.2240,173.4769,33.9912,6.2621,0.78176,8.2240,173.4769,8.4978
1360,52.9803,87.1493,45.6840,5.8766,0.85866,52.9803,87.1493,11.4210
1361,30.2382,133.1998,37.0002,6.2223,0.79717,30.2382,133.1998,9.2500
1362,163.8106,44.2386,162.0645,6.5433,1.73288,163.8106,44.2386,40.5161
1363,155.4132,28.4648,134.0420,6.0106,0.35348,155.4132,28.4648,33.5105
1364,118.4053,168.2707,14.3187,8.9696,1.67732,118.4053,168.2707,3.5797
1365,213.2512,114.3152,49.4440,8.5014,0.79627,213.2512,114.3152,12.3610
1366,76.2883,216.9805,234.8899,5.3721,1.25379,76.2883,216.9805,58.7225
1367,166.7467,98.6680,88.9090,7.4872,0.50855,166.7467,98.6680,22.2272
1368,236.8182,102.7344,153.5978,6.4062,2.21927,236.8182,102.7344,38.3995
1369,14.8626,81.2445,154.5951,5.0884,2.11146,14.8626,81.2445,38.6488
1370,71.6477,200.6851,245.8271,8.3532,1.77847,71.6477,200.6851,61.4568
1371,129.4523,130.0369,34.7738,6.4878,0.40299,129.4523,130.0369,8.6934
1372,180.6703,154.5452,186.8387,7.3926,1.64456,180.6703,154.5452,46.7097
1373,126.0618,124.9179,72.0524,5.9797,1.27496,126.0618,124.9179,18.0131
1374,122.7885,92.1449,128.8758,5.7808,0.38168,122.7885,92.1449,32.2189
1375,229.7276,223.3081,221.8800,5.6150,0.98553,229.7276,223.3081,55.4700
1376,249.5206,159.1472,22.5196,5.4098,1.24448,249.5206,159.1472,5.6299
1377,87.5981,236.5041,189.1854,7.2497,1.39605,87.5981,236.5041,47.2964
1378,177.7812,57.3074,21.4033,6.3704,1.11222,177.7812,57.3074,5.3508
1379,240.4947,158.6399,63.2695,8.3335,1.19094,240.4947,158.6399,15.8174
1380,188.6736,45.3696,231.5419,6.5583,2.42097,188.6736,45.3696,57.8855
1381,222.2031,115.5777,196.6530,7.5353,2.08678,222.2031,115.5777,49.1632
1382,133.2135,183.3913,183.7110,6.4815,0.17902,133.2135,183.3913,45.9278
1383,147.9607,172.7894,226.9534,6.9097,0.82658,147.9607,172.7894,56.7384
1384,247.1868,233.6615,111.1170,6.1054,0.90593,247.1868,233.6615,27.7792
1385,110.7643,147.1430,127.9699,6.4209,0.34950,110.7643,147.1430,31.9925
1386,9.2516,27.6851,127.2756,6.3316,1.05814,9.2516,27.6851,31.8189
1387,230.8076,135.0181,29.4068,6.0422,2.11542,230.8076,135.0181,7.3517
1388,192.9022,60.9361,100.1197,6.2827,0.52103,192.9022,60.9361,25.0299
1389,239.7967,113.5035,127.0073,7.7887,1.22365,239.7967,113.5035,31.7518
1390,103.8423,139.3084,162.0606,6.1262,0.57724,103.8423,139.3084,40.5152
1391,162.8195,198.9384,144.6791,5.7075,0.66821,162.8195,198.9384,36.1698
1392,96.1706,226.1874,163.1964,8.3497,2.42647,96.1706,226.1874,40.7991
1393,85.9737,112.7391,185.7703,5.6226,0.72214,85.9737,112.7391,46.4426
1394,199.2037,132.8557,27.8725,5.8922,1.31960,199.2037,132.8557,6.9681
1395,54.5824,114.8504,235.8475,5.8068,0.32539,54.5824,114.8504,58.9619
1396,185.4281,64.3507,178.0899,6.7984,3.05687,185.4281,64.3507,44.5225
1397,227.5044,237.7550,6.6609,5.0606,1.43561,227.5044,237.7550,1.6652
1398,107.2882,210.1674,137.7869,6.8313,0.89628,107.2882,210.1674,34.4467
1399,141.8037,30.9339,89.0082,5.6269,1.41245,141.8037,30.9339,22.2520
1400,21.7381,36.1789,110.7433,5.1362,0.42917,21.7381,36.1789,27.6858
1401,10.2317,221.0474,242.9894,6.5536,2.03301,10.2317,221.0474,60.7474
1402,10.8115,187.4850,145.3321,8.4500,0.82334,10.8115,187.4850,36.3330
1403,233.2915,195.1889,41.7195,5.3767,0.88476,233.2915,195.1889,10.4299
1404,217.2289,227.3015,230.9590,8.1056,0.74454,217.2289,227.3015,57.7397
1405,53.6753,180.0258,37.1131,5.5290,0.70582,53.6753,180.0258,9.2783
1406,224.2344,185.6148,231.8255,6.1208,1.51710,224.2344,185.6148,57.9564
1407,145.4948,95.6314,168.1724,6.0679,1.16596,145.4948,95.6314,42.0431
1408,39.8406,56.4349,80.4928,7.6561,1.47853,39.8406,56.4349,20.1232
1409,75.5409,161.4837,246.2240,8.5683,0.99474,75.5409,161.4837,61.5560
1410,140.5357,153.6981,154.7888,7.5331,1.36059,140.5357,153.6981,38.6972
1411,27.8241,157.0971,82.7318,5.1696,0.77778,27.8241,157.0971,20.6830
1412,57.9814,29.9710,148.1207,5.6141,3.81080,57.9814,29.9710,37.0302
1413,31.5345,73.7055,195.5301,5.2993,0.39033,31.5345,73.7055,48.8825
1414,183.7891,76.3261,162.8948,6.2284,2.13094,183.7891,76.3261,40.7237
1415,28.0221,35.0979,245.9947,7.4466,2.27219,28.0221,35.0979,61.4987
1416,91.7341,68.0335,163.2407,6.3289,0.59972,91.7341,68.0335,40.8102
1417,231.4399,180.4331,102.8007,8.1502,3.80975,231.4399,180.4331,25.7002
1418,226.7295,29.6302,181.5809,8.4891,1.81720,226.7295,29.6302,45.3952
1419,118.9311,138.4087,239.8817,8.3313,1.79084,118.9311,138.4087,59.9704
1420,135.6374,35.6364,234.9802,7.9668,1.01696,135.6374,35.6364,58.7451
1421,186.8352,60.2299,40.9006,6.9678,0.87780,186.8352,60.2299,10.2252
1422,169.3822,74.2219,186.6326,7.9652,0.88193,169.3822,74.2219,46.6581
1423,193.5298,138.7562,233.2228,7.0291,1.26405,193.5298,138.7562,58.3057
1424,229.1663,8.3386,141.7133,5.9933,2.31802,229.1663,8.3386,35.4283
1425,107.6970,163.5288,124.0226,8.3754,1.11493,107.6970,163.5288,31.0056
1426,76.2511,25.2331,153.4305,7.7075,0.57876,76.2511,25.2331,38.3576
1427,29.7598,116.1483,191.0751,5.0484,1.63993,29.7598,116.1483,47.7688
1428,88.2759,155.8690,16.7832,6.6589,1.73792,88.2759,155.8690,4.1958
1429,113.3603,7.2476,138.2957,5.5089,1.48112,113.3603,7.2476,34.5739
1430,196.0937,57.7398,144.0543,5.2333,1.56408,196.0937,57.7398,36.0136
1431,190.1675,177.4414,117.6348,6.7198,0.84997,190.1675,177.4414,29.4087
1432,182.6899,96.3551,48.3545,6.2931,0.57270,182.6899,96.3551,12.0886
1433,218.9815,75.7030,64.0107,6.2835,0.59398,218.9815,75.7030,16.0027
1434,19.9382,243.8041,136.9343,5.5337,0.37483,19.9382,243.8041,34.2336
1435,80.2924,214.7901,90.9416,5.4531,1.15277,80.2924,214.7901,22.7354
1436,218.1437,36.2920,78.7619,8.2743,0.95116,218.1437,36.2920,19.6905
1437,138.5757,51.5836,128.7217,8.9045,0.76798,138.5757,51.5836,32.1804
1438,12.7583,221.3018,49.6162,6.8141,0.16976,12.7583,221.3018,12.4041
1439,145.4862,236.6649,178.3244,8.1816,0.47313,145.4862,236.6649,44.5811
1440,189.7825,106.7687,142.6452,5.9991,1.95914,189.7825,106.7687,35.6613
1441,186.3852,95.7168,129.7807,5.9992,0.67114,186.3852,95.7168,32.4452
1442,143.2054,60.8362,118.0594,5.1702,1.24154,143.2054,60.8362,29.5149
1443,189.7724,43.8210,217.1524,5.4806,0.43413,189.7724,43.8210,54.2881
1444,54.6813,47.8980,80.9033,5.7448,2.37079,54.6813,47.8980,20.2258
1445,95.0786,32.9140,12.6624,5.0756,0.91721,95.0786,32.9140,3.1656
1446,83.8688,189.0041,22.7014,5.4119,1.19008,83.8688,189.0041,5.6753
1447,214.7087,241.2345,201.3255,8.1771,4.00000,214.7087,241.2345,50.3314
1448,236.6568,204.5462,58.0922,5.4951,2.48398,236.6568,204.5462,14.5230
1449,203.0657,66.6150,60.6858,5.8034,0.83199,203.0657,66.6150,15.1714
1450,107.9591,138.2561,183.6459,7.9459,0.70052,107.9591,138.2561,45.9115
1451,117.0295,29.4281,182.7924,5.2421,0.82257,117.0295,29.4281,45.6981
1452,63.7812,11.9427,156.5854,7.2627,1.35790,63.7812,11.9427,39.1464
1453,46.2331,147.0815,223.3015,6.1204,0.93882,46.2331,147.0815,55.8254
1454,168.9106,77.3339,210.2573,6.2318,0.78888,168.9106,77.3339,52.5643
1455,92.2526,217.5533,72.9357,5.1459,2.41164,92.2526,217.5533,18.2339
1456,59.7503,230.1658,205.3544,7.2180,0.93377,59.7503,230.1658,51.3386
1457,236.3394,180.8028,199.9246,5.5844,3.97392,236.3394,180.8028,49.9811
1458,60.8236,104.1716,165.7135,5.7207,1.05595,60.8236,104.1716,41.4284
1459,37.3870,153.6511,92.8685,8.3036,2.91885,37.3870,153.6511,23.2171
1460,92.1641,44.9784,150.5735,6.2130,1.23911,92.1641,44.9784,37.6434
1461,62.6333,137.8243,200.5970,7.0345,1.78207,62.6333,137.8243,50.1493
1462,140.9587,92.7833,188.0539,5.8610,0.64742,140.9587,92.7833,47.0135
1463,67.2266,238.2208,73.2178,5.0114,0.59914,67.2266,238.2208,18.3045
1464,147.9960,118.6249,24.8316,5.1879,1.31762,147.9960,118.6249,6.2079
1465,116.0650,157.9172,183.3737,7.1953,1.80965,116.0650,157.9172,45.8434
1466,188.3242,227.9093,180.2240,8.5269,1.02445,188.3242,227.9093,45.0560
1467,111.1845,100.6175,15.6496,5.9792,0.46216,111.1845,100.6175,3.9124
1468,90.8262,8.5867,211.5580,6.6422,0.44213,90.8262,8.5867,52.8895
1469,156.6834,190.5046,214.0819,5.6774,0.42474,156.6834,190.5046,53.5205
1470,224.7618,161.9584,51.8339,7.3382,0.34626,224.7618,161.9584,12.9585
1471,188.1988,184.7421,164.5034,5.0618,1.06790,188.1988,184.7421,41.1259
1472,152.9928,243.7752,81.3292,5.4020,1.96408,152.9928,243.7752,20.3323
1473,244.3328,107.0127,111.1482,5.0046,0.99198,244.3328,107.0127,27.7871
1474,85.0029,167.0991,231.0978,5.9344,0.25763,85.0029,167.0991,57.7744
1475,38.2902,126.5752,140.9010,8.8531,0.89185,38.2902,126.5752,35.2252
1476,189.8185,154.2737,26.6346,7.1461,0.90694,189.8185,154.2737,6.6586
1477,178.5487,72.4529,78.9513,5.2540,3.51697,178.5487,72.4529,19.7378
1478,237.2708,9.5541,169.7016,7.8796,0.41716,237.2708,9.5541,42.4254
1479,101.4234,173.3006,17.6745,5.7567,0.79104,101.4234,173.3006,4.4186
1480,13.8275,182.8198,193.3545,6.6753,2.78295,13.8275,182.8198,48.3386
1481,122.9033,18.4814,102.4795,5.3860,1.30995,122.9033,18.4814,25.6199
1482,64.6184,234.6390,33.3110,8.6615,1.40212,64.6184,234.6390,8.3278
1483,160.9260,127.2647,25.5798,5.6656,1.07117,160.9260,127.2647,6.3949
1484,9.6535,75.1501,66.6275,5.8365,1.21892,9.6535,75.1501,16.6569
1485,188.0198,115.3253,166.7869,6.3651,1.59451,188.0198,115.3253,41.6967
1486,62.2161,27.6204,31.9923,6.4626,0.61527,62.2161,27.6204,7.9981
1487,134.3801,57.7890,7.6552,5.9098,1.69356,134.3801,57.7890,1.9138
1488,14.3028,215.4842,89.0491,6.8193,0.43876,14.3028,215.4842,22.2623
1489,48.6817,235.5184,140.3302,5.8615,1.21777,48.6817,235.5184,35.0826
1490,55.5138,247.3913,180.8396,6.4631,1.11321,55.5138,247.3913,45.2099
1491,28.9798,55.1491,66.8889,5.8715,0.69089,28.9798,55.1491,16.7222
1492,73.5437,19.8260,246.6414,5.7014,0.98648,73.5437,19.8260,61.6604
1493,51.8755,78.8752,66.8200,6.0174,0.68830,51.8755,78.8752,16.7050
1494,236.1940,85.4241,160.4299,7.1291,0.52570,236.1940,85.4241,40.1075
1495,50.3885,175.7997,118.5789,8.2586,0.80883,50.3885,175.7997,29.6447
1496,206.5977,202.6106,25.8285,5.3493,0.51562,206.5977,202.6106,6.4571
1497,89.6601,76.4134,72.7105,7.0025,1.21371,89.6601,76.4134,18.1776
1498,69.3093,154.0334,233.0005,5.3824,0.50155,69.3093,154.0334,58.2501
1499,111.6231,207.1410,249.5588,5.1604,1.53294,111.6231,207.1410,62.3897
1500,19.4267,91.6738,248.5114,6.2044,0.49219,19.4267,91.6738,62.1279
1501,85.7480,36.8073,37.1294,5.5071,0.71193,85.7480,36.8073,9.2824
1502,38.4425,183.6101,114.8674,5.6884,0.68745,38.4425,183.6101,28.7168
1503,76.3268,59.8409,139.5970,8.1757,2.21464,76.3268,59.8409,34.8992
1504,204.2408,21.5685,123.6615,5.6481,1.21917,204.2408,21.5685,30.9154
1505,145.9348,44.0384,203.2320,5.1489,0.88070,145.9348,44.0384,50.8080
1506,104.2624,35.1963,242.8409,8.5263,1.34882,104.2624,35.1963,60.7102
1507,23.3703,130.1308,243.0731,6.4311,0.28243,23.3703,130.1308,60.7683
1508,12.6337,201.4960,242.0813,8.4633,0.97445,12.6337,201.4960,60.5203
1509,182.8374,249.6577,200.4248,5.1215,3.31517,182.8374,249.6577,50.1062
1510,131.0383,97.2376,86.6962,5.8973,1.08265,131.0383,97.2376,21.6741
1511,173.3382,167.3170,9.4612,6.8504,1.04159,173.3382,167.3170,2.3653
1512,9.7785,44.6624,10.9422,5.0921,1.38941,9.7785,44.6624,2.7355
1513,44.0985,108.2349,111.6035,8.2348,1.71149,44.0985,108.2349,27.9009
1514,29.0289,196.7048,105.7879,6.9631,0.30165,29.0289,196.7048,26.4470
1515,47.5284,125.9121,118.5601,7.1646,0.36444,47.5284,125.9121,29.6400
1516,34.7033,44.9733,135.2475,7.1829,1.13448,34.7033,44.9733,33.8119
1517,102.6706,46.2554,201.7278,7.6256,0.65121,102.6706,46.2554,50.4319
1518,152.9119,127.8347,69.0048,7.7015,2.19727,152.9119,127.8347,17.2512
1519,248.9449,233.1931,245.1831,5.5941,0.82770,248.9449,233.1931,61.2958
1520,10.1013,47.3701,132.2659,8.4389,0.31326,10.1013,47.3701,33.0665
1521,172.1079,224.3933,11.3095,8.9913,0.46729,172.1079,224.3933,2.8274
1522,178.9188,11.5005,190.9043,7.2094,0.19209,178.9188,11.5005,47.7261
1523,102.1399,145.6050,21.9726,6.9011,0.86895,102.1399,145.6050,5.4931
1524,173.0992,223.7245,27.9855,6.0446,0.89312,173.0992,223.7245,6.9964
1525,113.2018,223.3957,116.2853,5.7958,0.77517,113.2018,223.3957,29.0713
1526,218.6505,207.2201,244.6452,5.7316,1.91043,218.6505,207.2201,61.1613
1527,44.1439,21.1113,147.8661,5.8196,2.05261,44.1439,21.1113,36.9665
1528,56.8755,143.6256,150.5935,8.0211,0.90282,56.8755,143.6256,37.6484
1529,200.1525,120.8650,161.5606,5.7658,0.27781,200.1525,120.8650,40.3901
1530,228.5932,70.8160,148.0920,5.0559,1.44827,228.5932,70.8160,37.0230
1531,248.0069,67.0847,11.5123,5.6796,1.39545,248.0069,67.0847,2.8781
1532,109.4612,233.2170,222.4915,6.4457,1.20398,109.4612,233.2170,55.6229
1533,30.8330,228.1509,180.2112,7.7276,1.80198,30.8330,228.1509,45.0528
1534,214.3696,240.2699,75.4961,7.0857,0.49713,214.3696,240.2699,18.8740
1535,214.0254,244.5721,25.4895,7.6022,3.33760,214.0254,244.5721,6.3724
1536,134.3398,183.7087,24.0180,7.3368,0.56234,134.3398,183.7087,6.0045
1537,76.4560,205.0747,108.8609,8.1417,1.56758,76.4560,205.0747,27.2152
1538,241.0359,196.3577,90.9194,5.1717,0.36334,241.0359,196.3577,22.7298
1539,247.5132,130.1270,139.7616,6.4691,0.57226,247.5132,130.1270,34.9404
1540,86.4303,240.6905,33.8146,7.1947,2.48388,86.4303,240.6905,8.4537
1541,45.1486,216.8392,144.7934,6.2171,0.85510,45.1486,216.8392,36.1983
1542,175.2207,119.8843,126.4192,5.8103,1.65525,175.2207,119.8843,31.6048
1543,89.9832,170.5536,157.1613,6.3023,1.15278,89.9832,170.5536,39.2903
1544,158.5805,54.6133,246.5070,7.1160,0.93897,158.5805,54.6133,61.6267
1545,97.8564,84.8805,59.8868,5.5087,2.26667,97.8564,84.8805,14.9717
1546,71.9896,139.9700,136.4288,5.0053,0.86763,71.9896,139.9700,34.1072
1547,155.6229,249.2144,148.6185,5.5243,0.34354,155.6229,249.2144,37.1546
1548,157.4048,219.0371,234.9412,7.1106,0.61758,157.4048,219.0371,58.7353
1549,226.0962,11.1903,152.9840,5.1823,1.39196,226.0962,11.1903,38.2460
1550,42.4742,95.1522,195.4083,7.1813,1.26783,42.4742,95.1522,48.8521
1551,138.7355,67.5540,143.0518,5.1030,0.39054,138.7355,67.5540,35.7630
1552,234.5549,218.7567,109.0000,6.6133,0.64752,234.5549,218.7567,27.2500
1553,100.9207,39.2856,94.6725,5.6415,0.70537,100.9207,39.2856,23.6681
1554,49.9018,34.3396,23.8848,5.9483,0.80310,49.9018,34.3396,5.9712
1555,107.1782,221.5247,237.1818,7.8393,0.43799,107.1782,221.5247,59.2955
1556,21.8832,180.4757,30.1573,8.1928,0.68590,21.8832,180.4757,7.5393
1557,110.4266,222.5700,153.2435,6.6864,0.64586,110.4266,222.5700,38.3109
1558,8.5050,11.8228,243.6607,6.1179,1.58871,8.5050,11.8228,60.9152
1559,57.2614,14.0001,203.9512,8.8631,1.62494,57.2614,14.0001,50.9878
1560,236.0057,122.1042,241.5322,7.8848,0.91623,236.0057,122.1042,60.3831
1561,233.0999,247.0660,36.3595,5.6509,0.79039,233.0999,247.0660,9.0899
1562,114.9640,96.3921,168.0262,5.9443,1.08758,114.9640,96.3921,42.0066
1563,159.3808,208.2139,11.4122,5.5551,0.61266,159.3808,208.2139,2.8530
1564,137.1082,7.9728,99.0678,6.2991,0.50253,137.1082,7.9728,24.7670
1565,41.4620,104.1556,239.5926,6.5052,0.56885,41.4620,104.1556,59.8981
1566,9.1275,58.1353,182.5082,5.5179,0.68325,9.1275,58.1353,45.6270
1567,191.9712,216.3089,117.5528,5.4734,0.49754,191.9712,216.3089,29.3882
1568,61.3256,245.2565,222.2082,6.9450,1.10212,61.3256,245.2565,55.5520
1569,189.3026,159.4125,90.4165,6.4846,1.54934,189.3026,159.4125,22.6041
1570,94.5392,141.4619,137.2932,5.5592,0.38587,94.5392,141.4619,34.3233
1571,210.3815,31.2398,206.9032,5.2641,1.01519,210.3815,31.2398,51.7258
1572,92.0870,15.2930,114.1040,7.5651,0.87637,92.0870,15.2930,28.5260
1573,120.4150,119.2483,49.7249,5.1818,1.22741,120.4150,119.2483,12.4312
1574,50.9844,71.7380,32.9860,7.8733,0.99227,50.9844,71.7380,8.2465
1575,234.4930,99.0645,194.9351,6.3258,0.41805,234.4930,99.0645,48.7338
1576,27.1664,195.9060,91.5218,6.3306,0.46887,27.1664,195.9060,22.8805
1577,84.4323,8.7746,12.6592,6.7982,1.01781,84.4323,8.7746,3.1648
1578,12.7747,137.7601,170.3908,6.7012,1.85386,12.7747,137.7601,42.5977
1579,237.0882,81.4076,201.5636,6.0866,0.26487,237.0882,81.4076,50.3909
1580,31.1056,143.0239,207.2766,5.8537,1.23052,31.1056,143.0239,51.8192
1581,80.1120,119.8581,195.7775,6.5431,2.04168,80.1120,119.8581,48.9444
1582,114.0230,191.4675,212.1655,6.6695,0.91227,114.0230,191.4675,53.0414
1583,178.5545,37.1441,167.3792,8.1743,1.39114,178.5545,37.1441,41.8448
1584,188.1292,84.1556,104.4368,7.6586,0.65584,188.1292,84.1556,26.1092
1585,169.7443,88.8882,47.3590,7.8201,0.93088,169.7443,88.8882,11.8398
1586,168.6994,196.5274,208.5581,5.7559,0.37812,168.6994,196.5274,52.1395
1587,220.5291,154.5278,206.2676,5.9246,0.24497,220.5291,154.5278,51.5669
1588,137.4020,168.2475,94.3389,5.3963,1.76061,137.4020,168.2475,23.5847
1589,204.8191,162.1505,234.0772,5.6273,0.55377,204.8191,162.1505,58.5193
1590,74.3831,85.7926,168.8943,5.1904,0.76085,74.3831,85.7926,42.2236
1591,96.3966,108.5215,141.3394,7.6903,0.43524,96.3966,108.5215,35.3349
1592,30.0450,162.9226,124.2799,5.0877,0.42914,30.0450,162.9226,31.0700
1593,175.4614,8.0228,244.7284,5.6272,0.90095,175.4614,8.0228,61.1821
1594,203.1546,11.3848,209.7520,7.1698,0.64549,203.1546,11.3848,52.4380
1595,209.3381,133.7028,54.9291,7.5300,1.25456,209.3381,133.7028,13.7323
1596,108.0030,37.2267,80.3158,6.6768,1.31196,108.0030,37.2267,20.0790
1597,103.7586,7.7606,181.8412,5.4533,1.21229,103.7586,7.7606,45.4603
1598,26.8975,138.4458,21.1245,7.1608,1.15391,26.8975,138.4458,5.2811
1599,24.7959,154.1408,197.0434,8.1357,2.57709,24.7959,154.1408,49.2609
1600,232.5522,153.1516,188.8004,5.7817,0.52700,232.5522,153.1516,47.2001
1601,220.9962,103.0283,228.8952,8.1501,0.96758,220.9962,103.0283,57.2238
1602,153.9200,53.4945,42.7465,5.4365,1.97312,153.9200,53.4945,10.6866
1603,13.9068,8.3209,203.9389,7.3163,2.13555,13.9068,8.3209,50.9847
1604,149.8257,193.8451,142.9736,5.4056,0.42611,149.8257,193.8451,35.7434
1605,126.6755,234.2112,232.0378,7.0467,0.82910,126.6755,234.2112,58.0094
1606,184.0056,62.4671,210.5447,5.8502,2.25889,184.0056,62.4671,52.6362
1607,151.7954,138.6506,78.9001,6.3931,1.35642,151.7954,138.6506,19.7250
1608,15.3927,73.3486,20.1279,6.9459,1.12430,15.3927,73.3486,5.0320
1609,157.2034,165.0826,23.1953,6.6598,0.87756,157.2034,165.0826,5.7988
1610,167.2540,135.5801,209.0354,5.4756,0.79431,167.2540,135.5801,52.2589
1611,245.2150,10.7334,37.6753,5.8393,1.18878,245.2150,10.7334,9.4188
1612,67.8373,198.1078,215.7467,7.1244,0.85948,67.8373,198.1078,53.9367
1613,110.8098,68.7196,144.3123,5.4355,0.97478,110.8098,68.7196,36.0781
1614,17.6258,24.8052,186.1987,5.1161,1.04829,17.6258,24.8052,46.5497
1615,29.6777,204.5924,195.5262,7.7239,0.66575,29.6777,204.5924,48.8815
1616,228.7186,6.1905,58.8911,5.0236,1.37613,228.7186,6.1905,14.7228
1617,248.2362,9.0253,62.5013,5.7995,4.00000,248.2362,9.0253,15.6253
1618,88.5832,214.1782,216.4812,6.1900,0.34432,88.5832,214.1782,54.1203
1619,215.8161,191.9029,162.7252,5.1466,1.21459,215.8161,191.9029,40.6813
1620,60.7783,59.7384,15.4330,7.4583,0.63374,60.7783,59.7384,3.8582
1621,62.2362,215.7087,175.7492,5.2990,1.41403,62.2362,215.7087,43.9373
1622,248.4006,215.5474,83.7024,5.3262,1.02833,248.4006,215.5474,20.9256
1623,148.0647,245.2116,232.8935,5.2911,1.57951,148.0647,245.2116,58.2234
1624,244.2042,111.9463,53.9982,5.6200,2.02446,244.2042,111.9463,13.4995
1625,243.1846,191.1070,212.6348,8.4619,1.12238,243.1846,191.1070,53.1587
1626,22.8164,78.1963,60.1580,7.5149,1.97236,22.8164,78.1963,15.0395
1627,16.9531,248.0142,80.0127,6.7963,0.24498,16.9531,248.0142,20.0032
1628,141.2623,213.5700,117.5608,6.1494,2.59678,141.2623,213.5700,29.3902
1629,245.1082,142.6267,25.9932,8.9355,1.25237,245.1082,142.6267,6.4983
1630,85.7267,73.8082,220.3245,6.3522,1.90924,85.7267,73.8082,55.0811
1631,182.9279,47.4592,155.3355,5.8772,0.48098,182.9279,47.4592,38.8339
1632,23.7198,158.3158,52.9945,5.0202,0.60746,23.7198,158.3158,13.2486
1633,40.3048,165.5048,232.7157,6.9166,1.09151,40.3048,165.5048,58.1789
1634,21.3411,207.7135,76.6144,5.6827,0.98983,21.3411,207.7135,19.1536
1635,163.5543,231.7260,159.2253,8.4704,1.18512,163.5543,231.7260,39.8063
1636,201.7055,190.6307,232.7500,6.2143,1.91690,201.7055,190.6307,58.1875
1637,212.4014,160.5236,180.3457,6.4246,0.34676,212.4014,160.5236,45.0864
1638,101.5064,147.5502,196.0101,7.2674,1.79372,101.5064,147.5502,49.0025
1639,31.6234,184.4335,237.5332,5.9605,1.00498,31.6234,184.4335,59.3833
1640,18.8968,111.4369,65.4177,6.3452,0.88491,18.8968,111.4369,16.3544
1641,92.2581,100.0327,248.7798,5.3922,0.41368,92.2581,100.0327,62.1949
1642,19.6552,67.7924,151.0701,8.9832,1.35233,19.6552,67.7924,37.7675
1643,7.1060,11.2449,116.2824,5.1775,0.23493,7.1060,11.2449,29.0706
